Date,SYMBOL,CLOSE,ML_Prob,Signal,Reason
2025-04-25,PAKD,108.54,0.5128217875140318,HOLD,
2025-04-28,PAKD,102.99,0.4983545097596369,HOLD,
2025-04-29,PAKD,102.72,0.48506405005744796,HOLD,
2025-04-30,PAKD,100.88,0.5000743430274707,HOLD,
2025-05-02,PAKD,101.76,0.5012055174079714,HOLD,
2025-05-05,PAKD,107.13,0.49879275178057575,HOLD,
2025-05-06,PAKD,109.56,0.5058745637808787,HOLD,
2025-05-07,PAKD,101.11,0.5083536813006174,HOLD,
2025-05-09,PAKD,96.85,0.5585597564469392,HOLD,
2025-05-12,PAKD,106.21,0.4985383564987979,HOLD,
2025-05-13,PAKD,103.74,0.5027022777052679,HOLD,
2025-05-14,PAKD,101.63,0.5037869208685186,HOLD,
2025-05-15,PAKD,103.5,0.4773066584701317,HOLD,
2025-05-16,PAKD,107.8,0.49729991503868126,HOLD,
2025-05-19,PAKD,109.89,0.49836091855147624,HOLD,
2025-05-20,PAKD,120.88,0.5279584319133505,HOLD,
2025-05-21,PAKD,132.97,0.5430487468457512,HOLD,
2025-05-22,PAKD,146.27,0.5572008192792065,HOLD,
2025-05-23,PAKD,160.9,0.5776447616852542,HOLD,
2025-05-26,PAKD,176.99,0.602056087051736,HOLD,
2025-05-27,PAKD,194.69,0.6370270643068318,HOLD,
2025-05-30,PAKD,235.58,0.6676287810043218,HOLD,
2025-06-03,PAKD,285.05,0.6785280147053198,HOLD,
2025-06-05,PAKD,344.92,0.6566948793553005,HOLD,
2025-06-10,PAKD,379.41,0.6891972359921961,HOLD,
2025-06-11,PAKD,345.01,0.6268764179725056,HOLD,
2025-06-12,PAKD,351.29,0.6333922237627321,HOLD,
2025-06-16,PAKD,343.87,0.5986110822885141,HOLD,
2025-06-17,PAKD,378.26,0.6533472136124509,HOLD,
2025-06-18,PAKD,352.8,0.5540291822342346,BUY,RF Prob > 0.55 + 2 Quant Confirmations
2025-06-19,PAKD,388.08,0.5967554792355423,HOLD,
2025-06-20,PAKD,399.19,0.6030687750274729,HOLD,
2025-06-24,PAKD,381.74,0.5319559951177346,HOLD,
2025-06-25,PAKD,357.16,0.5171691863958889,HOLD,
2025-06-26,PAKD,343.6,0.507591342767959,HOLD,
2025-06-30,PAKD,311.74,0.49433735819887864,HOLD,
2025-07-01,PAKD,320.94,0.49510386466089856,HOLD,
2025-07-02,PAKD,334.58,0.48936472982932,HOLD,
2025-07-03,PAKD,335.09,0.4829545873519809,HOLD,
2025-07-04,PAKD,325.28,0.4885208579329345,HOLD,
2025-07-07,PAKD,299.41,0.5379283185884282,HOLD,
2025-07-08,PAKD,328.8,0.5142194787287919,HOLD,
2025-07-10,PAKD,296.39,0.5433732276554799,HOLD,
2025-07-11,PAKD,289.62,0.5356206838780478,HOLD,
2025-07-14,PAKD,283.66,0.5253502431554795,HOLD,
2025-07-15,PAKD,266.75,0.5505584228794222,HOLD,
2025-07-16,PAKD,274.23,0.54494097298899,HOLD,
2025-07-17,PAKD,268.67,0.5248339997881547,HOLD,
2025-07-18,PAKD,243.21,0.578901277986411,HOLD,
2025-07-21,PAKD,243.55,0.5436596569955132,HOLD,
2025-07-23,PAKD,228.59,0.5603967244444644,HOLD,
2025-07-24,PAKD,218.11,0.5955535048215191,HOLD,
2025-07-25,PAKD,239.71,0.5627402538861767,HOLD,
2025-07-29,PAKD,221.46,0.5851717759967359,HOLD,
2025-07-30,PAKD,222.46,0.582454288908552,HOLD,
2025-08-01,PAKD,214.21,0.5706271605282418,HOLD,
2025-08-06,PAKD,220.47,0.5755364771706936,HOLD,
2025-08-07,PAKD,219.83,0.5584366795973587,HOLD,
2025-08-08,PAKD,219.43,0.5706257664244141,HOLD,
2025-08-11,PAKD,212.45,0.5957265689042579,HOLD,
2025-08-12,PAKD,210.22,0.5962709670053904,HOLD,
2025-08-13,PAKD,221.9,0.5623858099202523,HOLD,
2025-08-15,PAKD,220.87,0.5700717148385367,HOLD,
2025-08-18,PAKD,222.48,0.5636942504270821,HOLD,
2025-08-19,PAKD,217.84,0.579594626211197,HOLD,
2025-08-20,PAKD,216.48,0.530638443275684,HOLD,
2025-08-22,PAKD,211.72,0.5308026157420547,HOLD,
2025-08-27,PAKD,205.12,0.5590502501134362,HOLD,
2025-08-29,PAKD,203.07,0.5717268298026602,BUY,RF Prob > 0.55 + 2 Quant Confirmations
2025-09-02,PAKD,200.51,0.5653051933288452,HOLD,
2025-09-04,PAKD,197.11,0.5828440166755778,HOLD,
2025-09-05,PAKD,198.06,0.5777962373245783,HOLD,
2025-09-08,PAKD,195.0,0.609105378456126,HOLD,
2025-09-09,PAKD,193.51,0.6179812649535649,HOLD,
